Hg,Hi,Hm,Hp,He,Ib,Ir,It,|Ka|
70 ,60 ,250 ,30 ,30 ,16.9521 ,6.4689 ,18.4437 ,1.4916 
80 ,60 ,250 ,30 ,30 ,16.9292 ,6.4225 ,18.4726 ,1.5434 
90 ,60 ,250 ,30 ,30 ,16.8740 ,6.4606 ,18.4652 ,1.5912 
10 ,60 ,160 ,30 ,30 ,17.7368 ,8.8282 ,14.1448 ,3.5920 
100 ,60 ,160 ,30 ,30 ,17.8532 ,7.7290 ,14.7388 ,3.1144 
20 ,60 ,160 ,30 ,30 ,17.7131 ,8.8241 ,14.1629 ,3.5502 
30 ,60 ,160 ,30 ,30 ,17.8384 ,8.5776 ,14.2660 ,3.5724 
40 ,60 ,160 ,30 ,30 ,17.9395 ,8.3068 ,14.3916 ,3.5479 
50 ,60 ,160 ,30 ,30 ,18.0135 ,8.0259 ,14.5318 ,3.4817 
60 ,60 ,160 ,30 ,30 ,18.0552 ,7.7925 ,14.6521 ,3.4031 
70 ,60 ,160 ,30 ,30 ,18.0616 ,7.6223 ,14.7438 ,3.3178 
80 ,60 ,160 ,30 ,30 ,18.0300 ,7.5520 ,14.7886 ,3.2414 
90 ,60 ,160 ,30 ,30 ,17.9595 ,7.5892 ,14.7843 ,3.1752 
10 ,60 ,170 ,30 ,30 ,17.5161 ,8.5915 ,15.7556 ,1.7605 
100 ,60 ,170 ,30 ,30 ,17.7877 ,7.3813 ,16.4024 ,1.3854 
20 ,60 ,170 ,30 ,30 ,17.6549 ,8.4103 ,15.8158 ,1.8391 
30 ,60 ,170 ,30 ,30 ,17.7757 ,8.1772 ,15.9193 ,1.8564 
40 ,60 ,170 ,30 ,30 ,17.8757 ,7.9016 ,16.0614 ,1.8143 
50 ,60 ,170 ,30 ,30 ,17.9474 ,7.6371 ,16.2057 ,1.7417 
60 ,60 ,170 ,30 ,30 ,17.9881 ,7.4008 ,16.3414 ,1.6467 
70 ,60 ,170 ,30 ,30 ,17.9934 ,7.2446 ,16.4349 ,1.5585 
80 ,60 ,170 ,30 ,30 ,17.9615 ,7.1808 ,16.4792 ,1.4823 
90 ,60 ,170 ,30 ,30 ,17.8924 ,7.2266 ,16.4676 ,1.4248 
10 ,60 ,180 ,30 ,30 ,17.6021 ,8.0202 ,15.0387 ,2.5634 
100 ,60 ,180 ,30 ,30 ,17.7487 ,7.0977 ,15.4209 ,2.3278 
20 ,60 ,180 ,30 ,30 ,17.5940 ,8.0113 ,15.0446 ,2.5494 
30 ,60 ,180 ,30 ,30 ,17.7191 ,7.7730 ,15.1380 ,2.5810 
40 ,60 ,180 ,30 ,30 ,17.8212 ,7.5163 ,15.2473 ,2.5739 
50 ,60 ,180 ,30 ,30 ,17.8963 ,7.2561 ,15.3650 ,2.5313 
60 ,60 ,180 ,30 ,30 ,17.9383 ,7.0488 ,15.4587 ,2.4796 
70 ,60 ,180 ,30 ,30 ,17.9454 ,6.9082 ,15.5204 ,2.4250 
80 ,60 ,180 ,30 ,30 ,17.9156 ,6.8681 ,15.5339 ,2.3816 
90 ,60 ,180 ,30 ,30 ,17.8489 ,6.9337 ,15.4976 ,2.3514 
10 ,60 ,190 ,30 ,30 ,17.3805 ,7.9445 ,16.4884 ,0.8920 
100 ,60 ,190 ,30 ,30 ,17.7027 ,6.9359 ,16.8880 ,0.8148 
20 ,60 ,190 ,30 ,30 ,17.5245 ,7.7712 ,16.5304 ,0.9941 
30 ,60 ,190 ,30 ,30 ,17.6499 ,7.5526 ,16.6112 ,1.0387 
40 ,60 ,190 ,30 ,30 ,17.7561 ,7.2985 ,16.7224 ,1.0337 
50 ,60 ,190 ,30 ,30 ,17.8322 ,7.0610 ,16.8361 ,0.9962 
60 ,60 ,190 ,30 ,30 ,17.8783 ,6.8556 ,16.9358 ,0.9425 
70 ,60 ,190 ,30 ,30 ,17.8874 ,6.7306 ,16.9979 ,0.8895 
80 ,60 ,190 ,30 ,30 ,17.8613 ,6.6958 ,17.0115 ,0.8498 
90 ,60 ,190 ,30 ,30 ,17.7993 ,6.7649 ,16.9739 ,0.8255 
10 ,60 ,200 ,30 ,30 ,17.4267 ,7.5493 ,15.7141 ,1.7127 
100 ,60 ,200 ,30 ,30 ,17.6383 ,6.8269 ,15.8523 ,1.7860 
20 ,60 ,200 ,30 ,30 ,17.4437 ,7.5396 ,15.6887 ,1.7550 
30 ,60 ,200 ,30 ,30 ,17.5743 ,7.3257 ,15.7501 ,1.8242 
40 ,60 ,200 ,30 ,30 ,17.6807 ,7.0986 ,15.8253 ,1.8554 
50 ,60 ,200 ,30 ,30 ,17.7598 ,6.8714 ,15.9079 ,1.8519 
60 ,60 ,200 ,30 ,30 ,17.8061 ,6.6969 ,15.9685 ,1.8376 
70 ,60 ,200 ,30 ,30 ,17.8183 ,6.5868 ,16.0007 ,1.8176 
80 ,60 ,200 ,30 ,30 ,17.7938 ,6.5715 ,15.9906 ,1.8032 
90 ,60 ,200 ,30 ,30 ,17.7326 ,6.6543 ,15.9378 ,1.7949 
10 ,60 ,210 ,30 ,30 ,17.2026 ,7.5741 ,17.0861 ,0.1165 
100 ,60 ,210 ,30 ,30 ,17.5400 ,6.7849 ,17.2730 ,0.2670 
20 ,60 ,210 ,30 ,30 ,17.3479 ,7.4304 ,17.0934 ,0.2544 
30 ,60 ,210 ,30 ,30 ,17.4751 ,7.2458 ,17.1365 ,0.3386 
40 ,60 ,210 ,30 ,30 ,17.5813 ,7.0279 ,17.2124 ,0.3690 
50 ,60 ,210 ,30 ,30 ,17.6590 ,6.8253 ,17.2902 ,0.3687 
60 ,60 ,210 ,30 ,30 ,17.7060 ,6.6514 ,17.3619 ,0.3441 
70 ,60 ,210 ,30 ,30 ,17.7180 ,6.5518 ,17.3993 ,0.3187 
80 ,60 ,210 ,30 ,30 ,17.6942 ,6.5349 ,17.3983 ,0.2959 
90 ,60 ,210 ,30 ,30 ,17.6345 ,6.6133 ,17.3552 ,0.2794 
10 ,60 ,220 ,30 ,30 ,17.1832 ,7.2990 ,16.2895 ,0.8937 
100 ,60 ,220 ,30 ,30 ,17.4024 ,6.7304 ,16.2958 ,1.1066 
20 ,60 ,220 ,30 ,30 ,17.2209 ,7.2933 ,16.2363 ,0.9847 
30 ,60 ,220 ,30 ,30 ,17.3470 ,7.1196 ,16.2630 ,1.0840 
40 ,60 ,220 ,30 ,30 ,17.4500 ,6.9295 ,16.3073 ,1.1427 
50 ,60 ,220 ,30 ,30 ,17.5274 ,6.7344 ,16.3635 ,1.1639 
60 ,60 ,220 ,30 ,30 ,17.5725 ,6.5845 ,16.4052 ,1.1673 
70 ,60 ,220 ,30 ,30 ,17.5838 ,6.4909 ,16.4267 ,1.1571 
80 ,60 ,220 ,30 ,30 ,17.5590 ,6.4833 ,16.4146 ,1.1443 
90 ,60 ,220 ,30 ,30 ,17.4977 ,6.5655 ,16.3683 ,1.1294 
10 ,60 ,230 ,30 ,30 ,16.9244 ,7.3747 ,17.6550 ,0.7306 
100 ,60 ,230 ,30 ,30 ,17.2297 ,6.7082 ,17.7746 ,0.5449 
20 ,60 ,230 ,30 ,30 ,17.0611 ,7.2739 ,17.6298 ,0.5686 
30 ,60 ,230 ,30 ,30 ,17.1811 ,7.1272 ,17.6441 ,0.4630 
40 ,60 ,230 ,30 ,30 ,17.2827 ,6.9407 ,17.6962 ,0.4135 
50 ,60 ,230 ,30 ,30 ,17.3567 ,6.7610 ,17.7579 ,0.4012 
60 ,60 ,230 ,30 ,30 ,17.4013 ,6.6009 ,17.8217 ,0.4205 
70 ,60 ,230 ,30 ,30 ,17.4110 ,6.5059 ,17.8598 ,0.4487 
80 ,60 ,230 ,30 ,30 ,17.3857 ,6.4851 ,17.8671 ,0.4815 
90 ,60 ,230 ,30 ,30 ,17.3249 ,6.5529 ,17.8382 ,0.5134 
10 ,60 ,240 ,30 ,30 ,16.7966 ,7.2069 ,16.8385 ,0.0419 
100 ,60 ,240 ,30 ,30 ,17.0216 ,6.6277 ,16.8662 ,0.1554 
20 ,60 ,240 ,30 ,30 ,16.8527 ,7.2000 ,16.7707 ,0.0820 
30 ,60 ,240 ,30 ,30 ,16.9731 ,7.0551 ,16.7781 ,0.1950 
40 ,60 ,240 ,30 ,30 ,17.0720 ,6.8848 ,16.8102 ,0.2618 
50 ,60 ,240 ,30 ,30 ,17.1462 ,6.6999 ,16.8625 ,0.2837 
60 ,60 ,240 ,30 ,30 ,17.1895 ,6.5507 ,16.9081 ,0.2814 
70 ,60 ,240 ,30 ,30 ,17.1992 ,6.4490 ,16.9408 ,0.2584 
80 ,60 ,240 ,30 ,30 ,17.1739 ,6.4261 ,16.9448 ,0.2291 
90 ,60 ,240 ,30 ,30 ,17.1134 ,6.4874 ,16.9181 ,0.1954 
10 ,60 ,250 ,30 ,35 ,16.1163 ,7.6402 ,16.8986 ,0.7823 
100 ,60 ,250 ,30 ,35 ,16.4245 ,6.8656 ,17.1036 ,0.6791 
20 ,60 ,250 ,30 ,35 ,16.2303 ,7.6482 ,16.8101 ,0.5798 
30 ,60 ,250 ,30 ,35 ,16.3568 ,7.4038 ,16.8862 ,0.5294 
40 ,60 ,250 ,30 ,35 ,16.4441 ,7.2879 ,16.8954 ,0.4512 
50 ,60 ,250 ,30 ,35 ,16.5240 ,7.0076 ,17.0225 ,0.4986 
60 ,60 ,250 ,30 ,35 ,16.5626 ,6.8813 ,17.0669 ,0.5043 
70 ,60 ,250 ,30 ,35 ,16.5799 ,6.7041 ,17.1609 ,0.5810 
80 ,60 ,250 ,30 ,35 ,16.5570 ,6.6974 ,17.1604 ,0.6035 
90 ,60 ,250 ,30 ,35 ,16.5091 ,6.6977 ,17.1784 ,0.6693 
10 ,60 ,160 ,30 ,35 ,17.2842 ,9.1863 ,14.9794 ,2.3048 
100 ,60 ,160 ,30 ,35 ,17.5162 ,7.9421 ,15.7270 ,1.7893 
20 ,60 ,160 ,30 ,35 ,17.4312 ,8.9277 ,15.0849 ,2.3463 
30 ,60 ,160 ,30 ,35 ,17.5340 ,8.7914 ,15.1293 ,2.4047 
40 ,60 ,160 ,30 ,35 ,17.6369 ,8.4566 ,15.3164 ,2.3205 
50 ,60 ,160 ,30 ,35 ,17.6927 ,8.2659 ,15.4272 ,2.2655 
60 ,60 ,160 ,30 ,35 ,17.7352 ,7.9858 ,15.6012 ,2.1340 
70 ,60 ,160 ,30 ,35 ,17.7281 ,7.8733 ,15.6819 ,2.0462 
80 ,60 ,160 ,30 ,35 ,17.6976 ,7.7670 ,15.7642 ,1.9334 
90 ,60 ,160 ,30 ,35 ,17.6184 ,7.8386 ,15.7477 ,1.8708 
10 ,60 ,170 ,30 ,35 ,17.2218 ,8.8636 ,14.2043 ,3.0175 
100 ,60 ,170 ,30 ,35 ,17.4796 ,7.6607 ,14.7879 ,2.6917 
20 ,60 ,170 ,30 ,35 ,17.3408 ,8.7640 ,14.2158 ,3.1251 
30 ,60 ,170 ,30 ,35 ,17.4727 ,8.4187 ,14.3770 ,3.0956 
40 ,60 ,170 ,30 ,35 ,17.5589 ,8.2057 ,14.4751 ,3.0838 
50 ,60 ,170 ,30 ,35 ,17.6402 ,7.8517 ,14.6585 ,2.9817 
60 ,60 ,170 ,30 ,35 ,17.6728 ,7.6606 ,14.7599 ,2.9128 
70 ,60 ,170 ,30 ,35 ,17.6857 ,7.4558 ,14.8693 ,2.8164 
80 ,60 ,170 ,30 ,35 ,17.6494 ,7.4324 ,14.8855 ,2.7639 
90 ,60 ,170 ,30 ,35 ,17.5873 ,7.4587 ,14.8805 ,2.7068 
10 ,60 ,180 ,30 ,35 ,17.1613 ,8.3990 ,15.8596 ,1.3018 
100 ,60 ,180 ,30 ,35 ,17.4239 ,7.3454 ,16.3931 ,1.0308 
20 ,60 ,180 ,30 ,35 ,17.3101 ,8.1442 ,15.9560 ,1.3541 
30 ,60 ,180 ,30 ,35 ,17.4148 ,8.0168 ,15.9864 ,1.4284 
40 ,60 ,180 ,30 ,35 ,17.5216 ,7.6982 ,16.1522 ,1.3694 
50 ,60 ,180 ,30 ,35 ,17.5801 ,7.5297 ,16.2374 ,1.3427 
60 ,60 ,180 ,30 ,35 ,17.6243 ,7.2776 ,16.3829 ,1.2414 
70 ,60 ,180 ,30 ,35 ,17.6199 ,7.1965 ,16.4323 ,1.1876 
80 ,60 ,180 ,30 ,35 ,17.5926 ,7.1201 ,16.4855 ,1.1072 
90 ,60 ,180 ,30 ,35 ,17.5191 ,7.2210 ,16.4386 ,1.0805 
10 ,60 ,190 ,30 ,35 ,17.0793 ,8.2086 ,15.0095 ,2.0697 
100 ,60 ,190 ,30 ,35 ,17.3884 ,7.2173 ,15.3620 ,2.0264 
20 ,60 ,190 ,30 ,35 ,17.2024 ,8.1183 ,15.0039 ,2.1985 
30 ,60 ,190 ,30 ,35 ,17.3401 ,7.7913 ,15.1404 ,2.1997 
40 ,60 ,190 ,30 ,35 ,17.4315 ,7.6019 ,15.2102 ,2.2214 
50 ,60 ,190 ,30 ,35 ,17.5171 ,7.2781 ,15.3634 ,2.1536 
60 ,60 ,190 ,30 ,35 ,17.5543 ,7.1196 ,15.4324 ,2.1219 
70 ,60 ,190 ,30 ,35 ,17.5719 ,6.9464 ,15.5131 ,2.0588 
80 ,60 ,190 ,30 ,35 ,17.5417 ,6.9527 ,15.5001 ,2.0415 
90 ,60 ,190 ,30 ,35 ,17.4866 ,6.9993 ,15.4747 ,2.0119 
10 ,60 ,200 ,30 ,35 ,16.9956 ,7.9575 ,16.5398 ,0.4558 
100 ,60 ,200 ,30 ,35 ,17.3026 ,7.1278 ,16.8314 ,0.4712 
20 ,60 ,200 ,30 ,35 ,17.1501 ,7.7250 ,16.6051 ,0.5450 
30 ,60 ,200 ,30 ,35 ,17.2599 ,7.6234 ,16.6016 ,0.6583 
40 ,60 ,200 ,30 ,35 ,17.3702 ,7.3383 ,16.7315 ,0.6387 
50 ,60 ,200 ,30 ,35 ,17.4336 ,7.2035 ,16.7794 ,0.6542 
60 ,60 ,200 ,30 ,35 ,17.4816 ,6.9852 ,16.8927 ,0.5890 
70 ,60 ,200 ,30 ,35 ,17.4829 ,6.9346 ,16.9103 ,0.5726 
80 ,60 ,200 ,30 ,35 ,17.4601 ,6.8809 ,16.9435 ,0.5165 
90 ,60 ,200 ,30 ,35 ,17.3936 ,6.9987 ,16.8790 ,0.5147 
10 ,60 ,210 ,30 ,35 ,16.8928 ,7.8333 ,15.6685 ,1.2243 
100 ,60 ,210 ,30 ,35 ,17.2090 ,7.0664 ,15.8319 ,1.3771 
20 ,60 ,210 ,30 ,35 ,17.0169 ,7.7751 ,15.6275 ,1.3895 
30 ,60 ,210 ,30 ,35 ,17.1526 ,7.4872 ,15.7294 ,1.4232 
40 ,60 ,210 ,30 ,35 ,17.2439 ,7.3359 ,15.7631 ,1.4808 
50 ,60 ,210 ,30 ,35 ,17.3282 ,7.0486 ,15.8871 ,1.4411 
60 ,60 ,210 ,30 ,35 ,17.3675 ,6.9224 ,15.9273 ,1.4402 
70 ,60 ,210 ,30 ,35 ,17.3855 ,6.7728 ,15.9920 ,1.3935 
80 ,60 ,210 ,30 ,35 ,17.3588 ,6.7968 ,15.9651 ,1.3937 
90 ,60 ,210 ,30 ,35 ,17.3043 ,6.8485 ,15.9413 ,1.3629 
10 ,60 ,220 ,30 ,35 ,16.7581 ,7.7081 ,17.1670 ,0.4090 
100 ,60 ,220 ,30 ,35 ,17.0439 ,7.0572 ,17.3340 ,0.2901 
20 ,60 ,220 ,30 ,35 ,16.9049 ,7.5196 ,17.1984 ,0.2935 
30 ,60 ,220 ,30 ,35 ,17.0108 ,7.4596 ,17.1599 ,0.1491 
40 ,60 ,220 ,30 ,35 ,17.1163 ,7.2118 ,17.2616 ,0.1453 
50 ,60 ,220 ,30 ,35 ,17.1787 ,7.1089 ,17.2823 ,0.1037 
60 ,60 ,220 ,30 ,35 ,17.2244 ,6.9119 ,17.3817 ,0.1573 
70 ,60 ,220 ,30 ,35 ,17.2264 ,6.8764 ,17.3876 ,0.1612 
80 ,60 ,220 ,30 ,35 ,17.2020 ,6.8252 ,17.4244 ,0.2224 
90 ,60 ,220 ,30 ,35 ,17.1363 ,6.9410 ,17.3644 ,0.2281 
10 ,60 ,230 ,30 ,35 ,16.5925 ,7.6517 ,16.2883 ,0.3042 
100 ,60 ,230 ,30 ,35 ,16.8809 ,6.9894 ,16.4040 ,0.4769 
20 ,60 ,230 ,30 ,35 ,16.7084 ,7.6371 ,16.2154 ,0.4930 
30 ,60 ,230 ,30 ,35 ,16.8365 ,7.3856 ,16.2932 ,0.5434 
40 ,60 ,230 ,30 ,35 ,16.9241 ,7.2656 ,16.3035 ,0.6206 
50 ,60 ,230 ,30 ,35 ,17.0048 ,6.9969 ,16.4176 ,0.5871 
60 ,60 ,230 ,30 ,35 ,17.0424 ,6.8838 ,16.4497 ,0.5927 
70 ,60 ,230 ,30 ,35 ,17.0577 ,6.7332 ,16.5213 ,0.5363 
80 ,60 ,230 ,30 ,35 ,17.0307 ,6.7527 ,16.5018 ,0.5290 
90 ,60 ,230 ,30 ,35 ,16.9753 ,6.7884 ,16.4967 ,0.4786 
10 ,60 ,240 ,30 ,35 ,16.3647 ,7.6031 ,17.8103 ,1.4455 
100 ,60 ,240 ,30 ,35 ,16.6407 ,6.9482 ,18.0026 ,1.3619 
20 ,60 ,240 ,30 ,35 ,16.5044 ,7.4479 ,17.8210 ,1.3166 
30 ,60 ,240 ,30 ,35 ,16.6060 ,7.4168 ,17.7617 ,1.1558 
40 ,60 ,240 ,30 ,35 ,16.7082 ,7.1829 ,17.8568 ,1.1486 
50 ,60 ,240 ,30 ,35 ,16.7690 ,7.0898 ,17.8718 ,1.1028 
60 ,60 ,240 ,30 ,35 ,16.8130 ,6.8865 ,17.9807 ,1.1676 
70 ,60 ,240 ,30 ,35 ,16.8151 ,6.8421 ,17.9959 ,1.1808 
80 ,60 ,240 ,30 ,35 ,16.7913 ,6.7687 ,18.0531 ,1.2618 
90 ,60 ,240 ,30 ,35 ,16.7278 ,6.8625 ,18.0105 ,1.2827 
10 ,60 ,250 ,35 ,15 ,17.4162 ,6.8091 ,16.4182 ,0.9980 
100 ,60 ,250 ,35 ,15 ,17.6204 ,6.0801 ,16.5863 ,1.0341 
20 ,60 ,250 ,35 ,15 ,17.4761 ,6.7954 ,16.3579 ,1.1182 
30 ,60 ,250 ,35 ,15 ,17.6007 ,6.6418 ,16.3709 ,1.2299 
40 ,60 ,250 ,35 ,15 ,17.7018 ,6.4573 ,16.4145 ,1.2873 
50 ,60 ,250 ,35 ,15 ,17.7746 ,6.2531 ,16.4837 ,1.2909 
60 ,60 ,250 ,35 ,15 ,17.8144 ,6.0823 ,16.5485 ,1.2659 
70 ,60 ,250 ,35 ,15 ,17.8183 ,5.9578 ,16.6018 ,1.2165 
80 ,60 ,250 ,35 ,15 ,17.7866 ,5.9136 ,16.6261 ,1.1604 
90 ,60 ,250 ,35 ,15 ,17.7191 ,5.9558 ,16.6193 ,1.0997 
10 ,60 ,160 ,35 ,15 ,18.1678 ,8.8454 ,14.5374 ,3.6304 
100 ,60 ,160 ,35 ,15 ,18.4247 ,7.5351 ,15.2607 ,3.1640 
20 ,60 ,160 ,35 ,15 ,18.3156 ,8.6792 ,14.5800 ,3.7355 
30 ,60 ,160 ,35 ,15 ,18.4414 ,8.4564 ,14.6734 ,3.7680 
40 ,60 ,160 ,35 ,15 ,18.5416 ,8.1850 ,14.8126 ,3.7290 
50 ,60 ,160 ,35 ,15 ,18.6121 ,7.9170 ,14.9599 ,3.6522 
60 ,60 ,160 ,35 ,15 ,18.6498 ,7.6679 ,15.1045 ,3.5452 
70 ,60 ,160 ,35 ,15 ,18.6505 ,7.4903 ,15.2129 ,3.4375 
80 ,60 ,160 ,35 ,15 ,18.6129 ,7.3982 ,15.2781 ,3.3348 
90 ,60 ,160 ,35 ,15 ,18.5377 ,7.4128 ,15.2933 ,3.2444 
10 ,60 ,170 ,35 ,15 ,18.3051 ,8.0595 ,13.9199 ,4.3852 
100 ,60 ,170 ,35 ,15 ,18.3957 ,6.9609 ,14.4735 ,3.9222 
20 ,60 ,170 ,35 ,15 ,18.2827 ,8.0526 ,13.9407 ,4.3420 
30 ,60 ,170 ,35 ,15 ,18.4069 ,7.8058 ,14.0425 ,4.3644 
40 ,60 ,170 ,35 ,15 ,18.5067 ,7.5334 ,14.1656 ,4.3411 
50 ,60 ,170 ,35 ,15 ,18.5778 ,7.2502 ,14.3018 ,4.2760 
60 ,60 ,170 ,35 ,15 ,18.6155 ,7.0154 ,14.4163 ,4.1992 
70 ,60 ,170 ,35 ,15 ,18.6166 ,6.8450 ,14.5004 ,4.1162 
80 ,60 ,170 ,35 ,15 ,18.5801 ,6.7765 ,14.5372 ,4.0429 
90 ,60 ,170 ,35 ,15 ,18.5050 ,6.8170 ,14.5250 ,3.9801 
10 ,60 ,180 ,35 ,15 ,18.1075 ,7.9462 ,15.4311 ,2.6763 
100 ,60 ,180 ,35 ,15 ,18.3554 ,6.8111 ,15.9843 ,2.3711 
20 ,60 ,180 ,35 ,15 ,18.2501 ,7.7852 ,15.4710 ,2.7791 
30 ,60 ,180 ,35 ,15 ,18.3733 ,7.5711 ,15.5554 ,2.8179 
40 ,60 ,180 ,35 ,15 ,18.4732 ,7.3136 ,15.6796 ,2.7936 
50 ,60 ,180 ,35 ,15 ,18.5426 ,7.0644 ,15.8079 ,2.7347 
60 ,60 ,180 ,35 ,15 ,18.5787 ,6.8388 ,15.9302 ,2.6485 
70 ,60 ,180 ,35 ,15 ,18.5782 ,6.6876 ,16.0147 ,2.5635 
80 ,60 ,180 ,35 ,15 ,18.5398 ,6.6228 ,16.0549 ,2.4848 
90 ,60 ,180 ,35 ,15 ,18.4650 ,6.6640 ,16.0441 ,2.4208 
10 ,60 ,190 ,35 ,15 ,18.2015 ,7.3560 ,14.7324 ,3.4691 
100 ,60 ,190 ,35 ,15 ,18.3509 ,6.4339 ,15.0692 ,3.2817 
20 ,60 ,190 ,35 ,15 ,18.1995 ,7.3459 ,14.7314 ,3.4681 
30 ,60 ,190 ,35 ,15 ,18.3285 ,7.1123 ,14.8129 ,3.5156 
40 ,60 ,190 ,35 ,15 ,18.4332 ,6.8590 ,14.9121 ,3.5211 
50 ,60 ,190 ,35 ,15 ,18.5087 ,6.6005 ,15.0213 ,3.4874 
60 ,60 ,190 ,35 ,15 ,18.5501 ,6.3934 ,15.1082 ,3.4419 
70 ,60 ,190 ,35 ,15 ,18.5554 ,6.2517 ,15.1650 ,3.3904 
80 ,60 ,190 ,35 ,15 ,18.5233 ,6.2098 ,15.1762 ,3.3471 
90 ,60 ,190 ,35 ,15 ,18.4537 ,6.2728 ,15.1409 ,3.3128 
10 ,60 ,200 ,35 ,15 ,18.0004 ,7.4458 ,16.0827 ,1.9177 
100 ,60 ,200 ,35 ,15 ,18.3091 ,6.5040 ,16.4083 ,1.9008 
20 ,60 ,200 ,35 ,15 ,18.1522 ,7.2979 ,16.0954 ,2.0568 
30 ,60 ,200 ,35 ,15 ,18.2838 ,7.1031 ,16.1492 ,2.1346 
40 ,60 ,200 ,35 ,15 ,18.3912 ,6.8706 ,16.2400 ,2.1513 
50 ,60 ,200 ,35 ,15 ,18.4675 ,6.6499 ,16.3349 ,2.1326 
60 ,60 ,200 ,35 ,15 ,18.5105 ,6.4544 ,16.4252 ,2.0853 
70 ,60 ,200 ,35 ,15 ,18.5158 ,6.3311 ,16.4820 ,2.0338 
80 ,60 ,200 ,35 ,15 ,18.4833 ,6.2899 ,16.5003 ,1.9830 
90 ,60 ,200 ,35 ,15 ,18.4139 ,6.3479 ,16.4749 ,1.9390 
10 ,60 ,210 ,35 ,15 ,18.0530 ,6.9910 ,15.3433 ,2.7097 
100 ,60 ,210 ,35 ,15 ,18.2543 ,6.2449 ,15.4925 ,2.7617 
20 ,60 ,210 ,35 ,15 ,18.0761 ,6.9810 ,15.3118 ,2.7643 
30 ,60 ,210 ,35 ,15 ,18.2104 ,6.7756 ,15.3600 ,2.8504 
40 ,60 ,210 ,35 ,15 ,18.3187 ,6.5531 ,15.4266 ,2.8921 
50 ,60 ,210 ,35 ,15 ,18.3982 ,6.3261 ,15.5050 ,2.8932 
60 ,60 ,210 ,35 ,15 ,18.4434 ,6.1482 ,15.5657 ,2.8778 
70 ,60 ,210 ,35 ,15 ,18.4523 ,6.0315 ,15.6022 ,2.8501 
80 ,60 ,210 ,35 ,15 ,18.4228 ,6.0078 ,15.6008 ,2.8220 
90 ,60 ,210 ,35 ,15 ,18.3559 ,6.0813 ,15.5612 ,2.7947 
10 ,60 ,220 ,35 ,15 ,17.8339 ,7.2017 ,16.6343 ,1.1997 
100 ,60 ,220 ,35 ,15 ,18.1412 ,6.4355 ,16.8197 ,1.3215 
20 ,60 ,220 ,35 ,15 ,17.9861 ,7.0858 ,16.6132 ,1.3729 
30 ,60 ,220 ,35 ,15 ,18.1178 ,6.9242 ,16.6343 ,1.4835 
40 ,60 ,220 ,35 ,15 ,18.2259 ,6.7241 ,16.6944 ,1.5315 
50 ,60 ,220 ,35 ,15 ,18.3029 ,6.5321 ,16.7638 ,1.5392 
60 ,60 ,220 ,35 ,15 ,18.3462 ,6.3605 ,16.8347 ,1.5115 
70 ,60 ,220 ,35 ,15 ,18.3519 ,6.2545 ,16.8799 ,1.4720 
80 ,60 ,220 ,35 ,15 ,18.3188 ,6.2235 ,16.8949 ,1.4239 
90 ,60 ,220 ,35 ,15 ,18.2481 ,6.2841 ,16.8742 ,1.3740 
10 ,60 ,230 ,35 ,15 ,17.8114 ,6.8358 ,15.8802 ,1.9312 
100 ,60 ,230 ,35 ,15 ,18.0107 ,6.1808 ,15.9721 ,2.0386 
20 ,60 ,230 ,35 ,15 ,17.8562 ,6.8268 ,15.8262 ,2.0300 
30 ,60 ,230 ,35 ,15 ,17.9861 ,6.6557 ,15.8472 ,2.1389 
40 ,60 ,230 ,35 ,15 ,18.0911 ,6.4623 ,15.8919 ,2.1992 
50 ,60 ,230 ,35 ,15 ,18.1680 ,6.2580 ,15.9549 ,2.2132 
60 ,60 ,230 ,35 ,15 ,18.2106 ,6.0952 ,16.0077 ,2.2029 
70 ,60 ,230 ,35 ,15 ,18.2168 ,5.9858 ,16.0443 ,2.1725 
80 ,60 ,230 ,35 ,15 ,18.1847 ,5.9623 ,16.0499 ,2.1349 
90 ,60 ,230 ,35 ,15 ,18.1151 ,6.0292 ,16.0235 ,2.0916 
10 ,60 ,240 ,35 ,15 ,17.5395 ,7.0893 ,17.1949 ,0.3446 
100 ,60 ,240 ,35 ,15 ,17.8138 ,6.3721 ,17.3833 ,0.4305 
20 ,60 ,240 ,35 ,15 ,17.6843 ,7.0085 ,17.1495 ,0.5348 
30 ,60 ,240 ,35 ,15 ,17.8106 ,6.8753 ,17.1516 ,0.6590 
40 ,60 ,240 ,35 ,15 ,17.9138 ,6.6959 ,17.1994 ,0.7143 
50 ,60 ,240 ,35 ,15 ,17.9864 ,6.5161 ,17.2641 ,0.7223 
60 ,60 ,240 ,35 ,15 ,18.0258 ,6.3480 ,17.3381 ,0.6877 
70 ,60 ,240 ,35 ,15 ,18.0282 ,6.2377 ,17.3927 ,0.6355 
80 ,60 ,240 ,35 ,15 ,17.9923 ,6.1957 ,17.4223 ,0.5700 
90 ,60 ,240 ,35 ,15 ,17.9205 ,6.2403 ,17.4188 ,0.5017 
10 ,60 ,250 ,35 ,20 ,17.1273 ,7.1018 ,16.0546 ,1.0726 
100 ,60 ,250 ,35 ,20 ,17.3826 ,6.2894 ,16.2423 ,1.1403 
20 ,60 ,250 ,35 ,20 ,17.2744 ,6.9341 ,16.0668 ,1.2076 
30 ,60 ,250 ,35 ,20 ,17.3811 ,6.8909 ,16.0183 ,1.3628 
